"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82","83","84","85","86","87","88","89","90","91","92","93","94","95","96","97","98","99","100","101","102","103","104","105","106","107","108","109","110","111","112","113","114","115","116","117","118","119","120","121","122"
"increas",0.00861607330079768,0,0.0165388993245197,0,0.0293649845149635,0,0,0.00952903471015372,0,0,0,0.015146149907718,0,0,0.0117941331248624,0.00928312413698846,0.0261615316587857,0,0.0119907020102768,0.0253547883917747,0,0,0,0,0,0.0114197162002636,0,0,0,0,0.0135106501524245,0.0190580694203074,0.0129629210921911,0,0,0,0,0,0.00893716920020628,0,0.0332050209515357,0.0099233395947118,0,0.0345332217895971,0,0,0,0,0,0.0139697499148855,0,0,0,0.00633869709794366,0.0132616059099835,0.0124041744933898,0,0.0164443913283796,0,0,0.0116982458636846,0,0.0132007728553506,0.0139697499148855,0,0,0,0.0116039051712356,0,0.00812928949849272,0.0211600623710766,0.00594580264972402,0.00928312413698846,0,0.00799380134018451,0,0,0.0232078103424712,0,0,0,0.0112412831346345,0,0,0,0,0.0327019145734821,0,0,0,0,0,0,0,0,0.0176550213648247,0,0,0.00817547864337052,0,0.00708809971050843,0,0,0,0,0,0,0.0153072791620554,0.015640046100361,0.00952903471015372,0,0,0,0.0088820014890939,0,0,0,0,0,0.0108186785055129,0.00599535100513838,0.0100621275610714
"inform",0.00959825533674156,0,0.00921211862779218,0.00843636126966231,0.0163562106248555,0.00556565500429111,0,0.00530764450740344,0,0.0274470657745863,0.00931923628625488,0,0,0,0.0131385954199659,0,0.00364297418462691,0.00576585842171165,0.0267151440205973,0,0.00411002215701497,0,0,0,0,0.0190822457289981,0,0.0115317168434233,0.0132471788531888,0.0225761780455752,0.0075253926818584,0.00530764450740344,0.00722030919475603,0.00631066394187339,0.0183539157393417,0,0.0102750553925374,0.00572467371869943,0.00497797714669515,0.00880719033646066,0,0.00552727117667531,0.00517067303624464,0.0128232691298867,0.00411002215701497,0,0.00679198576794847,0,0.0341044391752306,0,0,0,0,0,0,0.0345454448542207,0,0.00457973897495954,0,0.0267151440205973,0.00651588878551154,0,0.0220583757968235,0.00778110990891184,0,0,0.0101449914002268,0.0193900238859174,0.00471443718010541,0.00452799051196565,0.00589304647513176,0,0.0103413460724893,0,0,0.00568407319587177,0.0114493474373989,0.0258533651812232,0.00763289829159924,0,0.0121432472820897,0.0062613618798275,0.0228986948747977,0,0,0.00465961814312744,0.00910743546156727,0.0041312078382367,0.00696916800537322,0.00381644914579962,0,0.00545207020828517,0,0,0.0118733973424877,0,0,0,0.00910743546156727,0,0,0.00455371773078364,0,0.0148417466781096,0.00545207020828517,0.0291437934770153,0,0,0.00871146000671652,0,0.0063607485763327,0,0,0.00989449778540642,0.00394805084048236,0,0.00690908897084414,0.00460605931389609,0,0,0,0.00560457566865678
"intens",0.0355133972309155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0292154548648418,0,0,0,0,0,0,0
"interest",0.0193430995174958,0,0,0,0,0,0,0,0.0169125529812659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0842686335501338,0,0,0,0,0,0,0.0213926994663695,0,0,0,0,0,0,0,0,0,0,0,0,0.0165656288175477,0,0,0,0,0,0.0176518995596819,0,0,0,0,0,0,0,0.0362954788699078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0198177768062687,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0166510186568134,0,0,0,0,0,0,0,0,0,0.0321422648698686,0.0183539637467147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0199401087618629,0,0,0,0,0,0,0,0.0225894938421104
"investig",0.0136938990885519,0,0,0,0,0,0.0239463994532792,0,0.0119731997266396,0,0,0,0,0,0,0.0147540719212139,0.020789828616256,0.0164523823581882,0,0,0,0,0.0198859230242449,0,0.0198859230242449,0,0,0,0,0,0,0,0,0,0,0.0124287018901531,0,0,0,0,0,0,0,0.0182950491823053,0,0,0.0193803487100692,0.0146594945371036,0,0,0,0,0,0,0,0.0197144926533462,0,0,0,0.0190573428982347,0.0185925296568143,0,0.0419611219777644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0153481956227393,0,0.017866258967095,0,0,0,0.0132958206266754,0,0,0,0,0,0,0,0,0,0,0,0.0113775181481998,0,0,0,0,0,0,0,0.020789828616256,0,0.0121642614244051,0,0,0,0,0,0,0.0112654243733407,0,0.0197144926533462,0,0.0230998095736178,0,0,0
"investor",0.0830028423660226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"lag",0.0415014211830113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"less",0.0207862617899736,0,0,0,0,0,0,0,0,0.0237760665679835,0,0,0,0,0,0,0,0,0,0.0458762870342589,0,0,0,0,0,0,0,0,0,0,0.0162972099480075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0205402705261869,0,0,0,0,0,0.0198360326795748,0,0.0289275476577132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0236143246185414,0,0.0309938010618356,0,0,0,0,0.0591699838453225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0197233279484408,0,0,0,0,0,0
"low",0.0362137334365793,0.0508209536462919,0,0,0,0.0209989357080164,0,0,0.0474949750045189,0,0,0,0,0,0,0,0,0.0217542931075854,0,0,0,0,0,0,0.0262943194952554,0,0,0,0,0,0,0.0400509502245612,0,0,0.0230827995569036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0266418215150165,0,0,0,0,0,0,0,0.0243858608222126,0,0,0,0,0,0,0,0,0,0,0.0195086886577701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0742048280234201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0158316583348396,0,0,0,0.017180947397468,0,0,0,0.0227356897891306,0,0
"make",0.0170255957863027,0,0,0,0,0,0,0,0,0,0,0,0,0.0201650673497344,0.0233055286582996,0,0.0129239749832388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0156223873423766,0,0,0.0183437064278229,0.0227461959705004,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0162472828360717,0,0,0.0231160528155492,0,0,0,0,0,0,0,0,0,0.0209064301199452,0,0,0,0.0315919388479172,0,0,0,0,0,0.0215399583053981,0,0,0,0,0,0.0323099374580971,0.0146560541047039,0,0,0,0,0,0,0,0,0,0,0,0,0.0280125566139167,0,0,0,0,0,0.0134752345796803,0,0,0,0,0,0,0,0.0140062783069584,0,0,0,0,0,0,0
"market",0.0254297295270094,0,0,0,0.0433343350103119,0,0,0,0.0667031125289617,0.0290874303493874,0,0,0,0,0,0.0273984827807133,0,0,0.017694853462544,0,0,0.0573887139325752,0,0.0725942706155652,0.0184641949174372,0,0,0,0,0,0,0,0,0.0167195465787818,0,0,0,0,0.0131887106553123,0,0,0.0439320499759714,0,0,0,0,0.0179947662330956,0,0,0,0.023206365196779,0,0,0,0,0,0,0,0,0,0.0863163583538732,0,0,0,0,0,0,0,0,0,0,0.0263229225062638,0,0,0,0,0,0,0,0,0,0,0,0.0321724608409891,0,0.0123452466017749,0,0,0,0,0.0202226896714789,0,0,0,0,0.013026885984695,0,0,0,0.0736433207689693,0,0,0.0433343350103119,0,0,0,0,0,0,0.0140621352020217,0,0.0111171854214936,0.0103076816286664,0,0.0418400475961632,0,0,0,0,0.191583375835063,0,0.0148488280804565
"network",0.0165318103959316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.079447837010664,0,0,0,0,0,0,0.0480141275847056,0.0657336270504899,0,0,0,0,0,0.036567050809544,0,0.0652160394359191,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0353950299502638,0,0,0,0.032672335338705,0,0,0,0,0.0622739624688851,0,0,0.115033847338357,0,0,0.0253285535423906,0,0,0,0,0,0,0,0.203000907067689,0,0,0,0,0,0,0,0,0.0185289418531582,0,0,0,0,0.0293703440012827,0,0,0.0711549571165096,0,0,0,0,0,0,0,0.0169374989946047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0268040032633065,0.0170420514575344,0,0,0,0,0,0,0,0
"novel",0.0200345798613277,0,0,0,0,0,0,0,0,0,0.0194521792839635,0,0,0,0,0.0431712882173126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0428945491902786,0.0238983916917266,0,0,0,0,0,0,0,0,0,0,0,0,0.0182829226056925,0,0,0,0,0,0.0251562017807649,0,0,0,0.0272014214377376,0,0,0,0,0,0,0.0269820551358204,0,0,0,0,0,0.0205262259928941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0158567527812404,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0139407284868405,0
"onlin",0.0322341278285444,0,0.0154686762855371,0,0,0,0.00704594155414518,0,0,0,0,0.0141660509141235,0.0498435124756196,0.0190890047778969,0.011030941285588,0,0.0122343166985612,0,0.0448591612280577,0,0.0207042282591035,0.0121240976292048,0,0,0.0117023898855803,0.0106807526733471,0,0,0,0,0,0,0,0.0317899567757889,0,0.00731399367848766,0.0172535235492529,0,0,0,0.0103521141295518,0,0,0,0,0,0.0114048714986587,0,0.0143167535834227,0,0.0147079217141173,0,0,0.00592852351031599,0,0,0.0607116467748149,0,0.0302421311649827,0,0,0.0108530228777559,0,0,0,0.00841109273026081,0,0,0.0237489677089717,0,0.0197908064241431,0,0,0.0412814367129365,0,0.00954450238894844,0,0,0,0.00903204588484383,0.0101952639154677,0,0.0128169032080165,0.0509763195773383,0.00715837679171133,0,0,0,0,0,0,0,0,0,0,0,0,0.0401723831893054,0,0,0.00662943269380163,0.0229393438098022,0,0,0,0.0122343166985612,0.0191342393863753,0.00715837679171133,0.0146279873569753,0.0267372484140741,0.0106807526733471,0,0,0.00830725207926994,0.0265177307752065,0.0152928958732015,0,0,0.0135936852206235,0.0101186077958025,0,0
"our",0.0188405429095186,0.0396601344439866,0.0180825900338483,0,0,0,0.00823657242379478,0.0208368918270835,0,0,0.0182928527086605,0.0165598456099453,0,0,0,0,0,0,0,0,0,0,0,0.0134460284867077,0,0,0,0,0,0.0110787699503155,0.00738584663354367,0,0,0.0247745721723591,0,0.00854992028774349,0,0.0224740761849258,0,0,0.0121014256380369,0,0.0304487483795768,0.0125854826635584,0,0,0.0133320790927526,0,0,0.0152736440091728,0.0085966411636328,0,0,0.00693033186319296,0,0,0,0.0089896304739703,0,0,0.0127901246580878,0,0,0,0,0,0,0.0126869784914903,0,0.00888805272850171,0,0,0.0101495827931923,0,0,0.0223146855736851,0.0112370380924629,0,0,0,0,0,0,0,0,0.00914642635433025,0,0,0,0.00749135872830858,0,0.0214038820808817,0.0199137383917064,0.0140462976155786,0,0,0,0,0,0,0.00774968144307785,0,0,0,0,0.0143016848449528,0,0,0,0,0.0249711957610286,0.00823657242379478,0.00763682200458642,0,0.00774968144307785,0,0.0135619425253862,0,0,0,0.00655493888727001,0.0220025920691581
"partner",0.213080383385493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0304140376285276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"partners",0.124504263549034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"pattern",0.0235373493267239,0,0,0,0,0,0.0205797766364549,0,0,0,0,0,0,0,0,0.0253595957262122,0.0178669878980131,0,0,0.103896141080957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0224613562146451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0187177968455376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0209081773274622,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"pay",0.0275976601357816,0,0,0,0,0,0,0,0.0241298913229085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0251847499599755,0,0,0,0,0,0,0.158016316891732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0768134873779254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"perform",0.0288284476827051,0.0606850936514086,0.138343412730223,0,0,0,0,0,0,0,0.0139952057064295,0.0253386882263776,0,0,0,0,0.0109417062795722,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0113012928709196,0,0.0216862646982511,0,0,0.0130824748994884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0318128905044829,0.022185948216644,0,0,0,0,0,0,0,0,0.0233706347719017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0161555394731938,0.0182361771326203,0,0.0687764394715964,0,0,0,0,0,0,0,0.0458509596477309,0,0.0152352872247207,0,0,0,0,0,0.0136771328494652,0,0,0,0.0982520563879948,0,0,0,0.0456336565214384,0,0,0.0318831176358394,0.0573136995596636,0,0,0,0,0,0,0.0415030238190668,0,0,0,0
"posit",0.0127148647635047,0.0535306491303853,0,0,0,0,0,0.0140621352020217,0,0.0145437151746937,0,0,0,0,0,0,0.00965173825229674,0,0,0,0,0,0,0.0181485676538913,0,0,0,0,0,0,0.00996893152819381,0,0,0,0,0.0115401218233983,0,0.0303340345072183,0,0,0.0163337108885022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017694853462544,0,0,0.038961145238629,0,0,0.026542280193816,0,0,0,0,0,0,0,0,0,0.0301188995107132,0.0455010517608275,0,0,0,0,0,0,0,0.0112945873165175,0,0,0.0328358105490508,0,0,0.0202226896714789,0,0,0,0,0,0.0285017773893326,0,0.0120646728153709,0,0,0,0,0,0,0,0,0.0338837619495524,0,0,0,0.0111171854214936,0.0103076816286664,0.0131072988611437,0,0.0482586912614837,0.0183050208233214,0.0122033472155476,0,0.0159652813195886,0,0
"practice",0.0295253732788197,0,0,0,0,0,0,0.0326538896527344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0407498953517594,0,0,0,0,0,0,0.0267974855302331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"predict",0.0935144435780025,0,0,0,0,0,0,0,0,0,0.0907960004507349,0,0,0,0,0,0.0141971927977513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0137593939009043,0,0,0,0.017847899517173,0,0,0,0,0,0,0.0193998907795359,0,0,0,0,0,0,0,0.0403017085871649,0,0,0,0,0,0,0,0,0.024401425121135,0,0.0946479519850086,0,0,0,0.0160999093582746,0,0,0.0594929983905768,0,0,0,0,0,0,0.0155392159975387,0.0177464909971891,0,0,0,0,0,0,0.0567887711910051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"predictability",0.0415014211830113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"previous",0.0225198343480274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0192862171083106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0259366368008315,0,0,0,0,0,0,0,0,0,0,0,0.0165674552252008,0,0,0.0282767844821096,0,0.0422563183833772,0,0,0,0,0,0.023359082833047,0,0,0,0,0.0212475273227151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0379880033951573,0,0,0
"proxi",0.0415014211830113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"public",0.0216096361836858,0,0,0,0,0,0,0.0238993989581161,0,0,0,0,0,0,0,0,0,0,0.0300734103556294,0,0.0370134281300054,0,0,0,0,0,0,0,0,0.050828299192613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0383915876880375,0,0,0,0,0,0,0.0933312735174704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025594391792025,0,0,0,0,0,0.0563876444168051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0175184914692987,0,0,0,0,0,0,0,0,0
"rapidly",0.0415014211830113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rel",0.0216096361836858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0164036783757978,0.0519253128442521,0,0,0,0,0,0,0,0,0.0873099010324724,0,0,0,0,0,0,0,0.0826444864734853,0,0,0,0,0,0,0,0,0.0288704739414042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0265353620784965,0,0,0,0,0,0,0,0,0,0,0,0.06873922367001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0205045979697473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0414805660077646,0,0,0,0
"relat",0.0144142238413525,0.040456729100939,0,0,0,0,0,0,0,0,0.0139952057064295,0,0,0,0,0,0,0,0,0,0,0,0,0.0205741485598793,0,0,0,0,0,0.0169519393063794,0,0,0,0,0.0183753845916479,0.0261649497989769,0.0617224456796378,0,0,0,0,0.0332024190552534,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0415030238190668,0,0.0687764394715964,0,0,0.0195705315569583,0,0,0.0233706347719017,0,0,0,0,0,0,0,0.00994700570870195,0,0,0,0,0,0,0,0,0,0,0,0,0.0128041243697121,0,0,0.0248162410464523,0.0209319598391815,0.0114627399119327,0.0229254798238655,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0163753427313325,0,0,0.0256082487394242,0,0,0,0.0126030124686171,0,0,0.0237160136108953,0,0,0,0,0,0,0
"relationship",0.0140465559092319,0,0,0,0,0.0325802060672463,0,0.0310698653886322,0,0.0160669509372721,0,0.0493847334071943,0,0,0,0,0,0,0,0,0,0.0211331066382138,0,0,0,0.03723452121971,0,0,0.0193865688995184,0,0,0,0.0211331066382138,0,0,0.0127487762871833,0,0,0.0145700300424952,0,0,0.0161777574954602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0134044276390956,0,0,0,0.0189175390067881,0,0,0.0291400600849904,0,0.0296933523650852,0,0.0137986755108337,0,0,0,0,0,0,0,0.0167555345488695,0,0,0.015743455280817,0,0,0,0.0177710214912252,0,0,0,0.0120916228703182,0.0203980420594933,0,0.067022138195478,0,0,0,0,0,0,0.011670521576327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"research",0.00770587513645606,0.0108141272923375,0,0.0406383520354156,0.0262628805671053,0,0,0.00852239170720637,0,0,0,0.0135461173451385,0.00953245294657898,0,0,0,0.00584945976267346,0.0185162755077433,0,0,0.00659939050147775,0,0,0,0,0,0.0103780737724852,0,0.021270762773358,0.00906254329428283,0,0,0,0.0101329224235288,0.0294705606363701,0,0.0164984762536944,0,0.00799305060737989,0,0,0,0,0.0102950491823053,0,0.151397782092725,0,0,0.0136902249764698,0.0124939917260987,0,0.00761468134785894,0.0887504239853905,0.0170072398386101,0,0.0221876059963476,0.0193515962073408,0,0.0144593387391928,0.0107240095649013,0.0104624483560013,0,0.0236124981245534,0,0.0319722024295195,0.00804300717367601,0,0.0103780737724852,0.00756988910463624,0.0145410299185103,0,0,0,0.0236849291003956,0,0.00912681665097987,0,0.0103780737724852,0,0,0,0,0,0,0,0,0.0292472988133673,0,0.0223805417006637,0.00612800546565791,0.0122560109313158,0,0,0,0.019064905893158,0,0,0.00640239377009036,0.00731182470334183,0,0,0.0146236494066837,0,0,0,0,0.00609896278572588,0,0,0,0,0,0.00624699586304933,0,0,0.00731182470334183,0,0,0.0129987994726077,0,0,0
"respectively",0.0415014211830113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"return",0.236202986230557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0349697683515098,0.0352195524111635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0782656720248077,0,0,0,0,0,0,0,0,0,0,0
"search",0.0493818253353926,0.103950817197612,0.142185600534665,0,0,0,0,0,0,0,0,0,0,0.0877315407554315,0,0,0,0,0,0,0,0,0,0,0.0358554992652633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.248824800935664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152717867240936,0,0,0,0,0,0,0,0
"show",0.00881021388578197,0,0.0169115599876505,0,0,0,0.00770317130327534,0.00974374648295092,0.0154063426065507,0,0.00855410301700924,0,0,0,0,0,0,0,0,0.0129630459817233,0,0,0.012793962773266,0.0251505251098391,0,0,0,0.0105849332296805,0.0121595513960793,0,0.0138150771730102,0,0.0132550064768071,0,0,0,0,0,0,0.016168194713468,0,0,0.00949229496081025,0,0,0,0.0124686925332677,0.00943144691618967,0,0,0,0,0,0.0259260919634465,0.00678021068629304,0.0126836699907378,0,0,0,0,0,0,0,0,0.00913854483804714,0,0,0,0,0,0,0,0.00949229496081025,0,0.0245217619820932,0,0.0105093265637542,0,0,0,0,0,0.0140124354183389,0,0.0234782827488126,0.00855410301700924,0,0,0,0,0.0280248708366779,0,0,0,0,0.0180528309070624,0.00987453502634624,0.00731992894987855,0,0,0.0217434342698363,0,0.030026647325012,0,0,0.0133755065356872,0,0.0078260942496042,0.0159924534665825,0,0.0233540590305649,0.00770317130327534,0.00714226077148344,0.00908213406744191,0,0.00835969158480448,0.0253673399814757,0,0,0.0110624490144781,0,0.0102888511812978
"signific",0.0121188427661938,0,0,0,0,0,0,0,0,0.0138619639859888,0.0235331016506322,0,0,0,0.0165889077209374,0.0130570757545443,0,0,0,0,0.0103787012407916,0,0.0175986673213423,0.0172978354013194,0,0,0,0,0,0,0,0,0,0,0,0,0.0259467531019791,0,0,0,0.0155680518611874,0,0,0,0,0,0.0171512435758845,0,0,0,0,0,0.0232626062293605,0.0178312488277918,0,0,0,0.0115648385254535,0,0,0.0329080771049491,0,0.0185674013023336,0,0,0.0126490421372148,0.0256183131892958,0,0.0119049808350257,0,0,0,0,0,0,0,0,0.0163213446931804,0,0.0135828640399622,0,0,0,0,0,0.0117665508253161,0.0229982584312996,0,0,0,0.0192747308757559,0,0.0128091565946479,0,0,0,0,0.0100688892634546,0,0,0,0,0,0,0,0,0.00959169072016288,0,0,0,0,0.0105960562405988,0,0,0,0.0114991292156498,0,0,0,0,0.0084326947581432,0
